NBAtlas_label	ensembl_gene_id	gene_symbol	p_val_adj	avg_log2FC	direction	source
NK cell	ENSG00000172543	CTSW	0	3.14759999789862	up	NBAtlas
NK cell	ENSG00000111796	KLRB1	0	3.33719566164497	up	NBAtlas
NK cell	ENSG00000180644	PRF1	0	2.47339629344212	up	NBAtlas
NK cell	ENSG00000169583	CLIC3	0	2.38954848760078	up	NBAtlas
NK cell	ENSG00000077984	CST7	0	2.95952925468152	up	NBAtlas
NK cell	ENSG00000100385	IL2RB	0	2.07052772512156	up	NBAtlas
NK cell	ENSG00000109321	AREG	0	2.9103582089362	up	NBAtlas
NK cell	ENSG00000171476	HOPX	0	2.59139718326102	up	NBAtlas
NK cell	ENSG00000011600	TYROBP	0	2.51232161642861	up	NBAtlas
NK cell	ENSG00000275302	CCL4	0	3.53322526170931	up	NBAtlas
NK cell	ENSG00000007264	MATK	0	2.05952045474505	up	NBAtlas
NK cell	ENSG00000173762	CD7	0	3.00700272309147	up	NBAtlas
NK cell	ENSG00000145649	GZMA	0	2.5387314353478	up	NBAtlas
NK cell	ENSG00000158869	FCER1G	0	2.21933294883673	up	NBAtlas
NK cell	ENSG00000271503	CCL5	0	2.86135515248604	up	NBAtlas
NK cell	ENSG00000198821	CD247	0	2.1410963778554	up	NBAtlas
NK cell	ENSG00000164674	SYTL3	0	1.94874440708467	up	NBAtlas
NK cell	ENSG00000187118	CMC1	0	3.47972129518069	up	NBAtlas
NK cell	ENSG00000126264	HCST	0	2.5595889896632	up	NBAtlas
NK cell	ENSG00000158050	DUSP2	0	2.75427223488934	up	NBAtlas
NK cell	ENSG00000185201	IFITM2	0	2.61235494175677	up	NBAtlas
NK cell	ENSG00000145287	PLAC8	0	1.93364993755	up	NBAtlas
NK cell	ENSG00000110848	CD69	0	2.22018149216074	up	NBAtlas
NK cell	ENSG00000020633	RUNX3	0	1.71839290057857	up	NBAtlas
NK cell	ENSG00000140030	GPR65	0	1.75577795032356	up	NBAtlas
NK cell	ENSG00000123146	ADGRE5	0	1.77217340732471	up	NBAtlas
NK cell	ENSG00000122862	SRGN	0	2.3645494310399	up	NBAtlas
NK cell	ENSG00000197540	GZMM	0	1.72331252859233	up	NBAtlas
NK cell	ENSG00000239713	APOBEC3G	0	1.63089464411628	up	NBAtlas
NK cell	ENSG00000185885	IFITM1	0	1.62476828635023	up	NBAtlas
NK cell	ENSG00000153234	NR4A2	0	2.14497646617056	up	NBAtlas
NK cell	ENSG00000155926	SLA	0	1.61672479390984	up	NBAtlas
NK cell	ENSG00000110934	BIN2	0	1.5473260114321	up	NBAtlas
NK cell	ENSG00000099860	GADD45B	0	1.97335552828265	up	NBAtlas
NK cell	ENSG00000135048	CEMIP2	0	1.70332716191167	up	NBAtlas
NK cell	ENSG00000128016	ZFP36	0	2.06180076031554	up	NBAtlas
NK cell	ENSG00000110852	CLEC2B	0	1.7013915520807	up	NBAtlas
NK cell	ENSG00000075426	FOSL2	0	1.61507652041069	up	NBAtlas
NK cell	ENSG00000081237	PTPRC	0	1.77329765242183	up	NBAtlas
NK cell	ENSG00000162924	REL	0	2.1479189515395	up	NBAtlas
NK cell	ENSG00000211751	TRBC1	0	1.38060500893415	up	NBAtlas
NK cell	ENSG00000072818	ACAP1	0	1.51118439339954	up	NBAtlas
NK cell	ENSG00000125347	IRF1	0	1.81102453641555	up	NBAtlas
NK cell	ENSG00000204592	HLA-E	0	1.85918766679268	up	NBAtlas
NK cell	ENSG00000172183	ISG20	0	1.65780587282199	up	NBAtlas
NK cell	ENSG00000128340	RAC2	0	1.56278717455725	up	NBAtlas
NK cell	ENSG00000133321	PLAAT4	0	1.54254368369545	up	NBAtlas
NK cell	ENSG00000234745	HLA-B	0	2.04268407767554	up	NBAtlas
NK cell	ENSG00000160255	ITGB2	0	1.4984059189396	up	NBAtlas
NK cell	ENSG00000204525	HLA-C	0	2.03060963793311	up	NBAtlas
NK cell	ENSG00000105329	TGFB1	0	1.46525143546827	up	NBAtlas
NK cell	ENSG00000118503	TNFAIP3	0	1.63956396428593	up	NBAtlas
NK cell	ENSG00000115738	ID2	0	1.82107137154099	up	NBAtlas
NK cell	ENSG00000164543	STK17A	0	1.48345727638555	up	NBAtlas
NK cell	ENSG00000168209	DDIT4	0	1.78266969874867	up	NBAtlas
NK cell	ENSG00000111348	ARHGDIB	0	1.52421376317902	up	NBAtlas
NK cell	ENSG00000102879	CORO1A	0	1.62611361718244	up	NBAtlas
NK cell	ENSG00000206503	HLA-A	0	1.94896397315084	up	NBAtlas
NK cell	ENSG00000189067	LITAF	0	1.70107666433459	up	NBAtlas
NK cell	ENSG00000136167	LCP1	0	1.41906592533429	up	NBAtlas
NK cell	ENSG00000100906	NFKBIA	0	1.96614196087818	up	NBAtlas
NK cell	ENSG00000121966	CXCR4	0	1.70784769993077	up	NBAtlas
NK cell	ENSG00000008517	IL32	0	1.47862622490177	up	NBAtlas
NK cell	ENSG00000152518	ZFP36L2	0	1.99572222353245	up	NBAtlas
NK cell	ENSG00000051523	CYBA	0	1.6827180868342	up	NBAtlas
NK cell	ENSG00000130755	GMFG	0	1.26124575553637	up	NBAtlas
NK cell	ENSG00000160932	LY6E	0	1.54934827177616	up	NBAtlas
NK cell	ENSG00000157514	TSC22D3	0	1.78711040461228	up	NBAtlas
NK cell	ENSG00000101608	MYL12A	0	1.7059295143513	up	NBAtlas
NK cell	ENSG00000120690	ELF1	0	1.26023161885625	up	NBAtlas
NK cell	ENSG00000089327	FXYD5	0	1.29130008497819	up	NBAtlas
NK cell	ENSG00000166710	B2M	0	1.92474949488124	up	NBAtlas
NK cell	ENSG00000104894	CD37	0	1.08015896207417	up	NBAtlas
NK cell	ENSG00000002586	CD99	0	1.25529656732023	up	NBAtlas
NK cell	ENSG00000196154	S100A4	0	1.03932160070213	up	NBAtlas
NK cell	ENSG00000160888	IER2	0	1.51795685502695	up	NBAtlas
NK cell	ENSG00000213719	CLIC1	0	1.39247469842308	up	NBAtlas
NK cell	ENSG00000197747	S100A10	0	1.01889402382146	up	NBAtlas
NK cell	ENSG00000171223	JUNB	0	1.33741941629791	up	NBAtlas
NK cell	ENSG00000169442	CD52	0	0.905550606826071	up	NBAtlas
NK cell	ENSG00000142669	SH3BGRL3	0	1.26661034692532	up	NBAtlas
NK cell	ENSG00000145362	ANK2	0	-2.01094956284238	down	NBAtlas
NK cell	ENSG00000196361	ELAVL3	0	-1.24594881869361	down	NBAtlas
NK cell	ENSG00000078018	MAP2	0	-1.55731331870492	down	NBAtlas
NK cell	ENSG00000114631	PODXL2	0	-1.13150606491673	down	NBAtlas
NK cell	ENSG00000174521	TTC9B	0	-1.27212267523039	down	NBAtlas
NK cell	ENSG00000182463	TSHZ2	0	-1.97935974427722	down	NBAtlas
NK cell	ENSG00000154556	SORBS2	0	-2.15433604189843	down	NBAtlas
NK cell	ENSG00000100320	RBFOX2	0	-1.645990169983	down	NBAtlas
NK cell	ENSG00000016082	ISL1	0	-1.50152674629976	down	NBAtlas
NK cell	ENSG00000130226	DPP6	0	-2.50808433324371	down	NBAtlas
NK cell	ENSG00000164741	DLC1	0	-2.57903638242567	down	NBAtlas
NK cell	ENSG00000072832	CRMP1	0	-1.44847435713223	down	NBAtlas
NK cell	ENSG00000168268	NT5DC2	0	-1.15053113646345	down	NBAtlas
NK cell	ENSG00000144642	RBMS3	0	-2.39899635399832	down	NBAtlas
NK cell	ENSG00000170017	ALCAM	0	-1.62283361985112	down	NBAtlas
NK cell	ENSG00000168280	KIF5C	0	-1.64574653123966	down	NBAtlas
NK cell	ENSG00000067715	SYT1	0	-2.17743542679114	down	NBAtlas
NK cell	ENSG00000109132	PHOX2B	0	-1.64499811817864	down	NBAtlas
NK cell	ENSG00000176887	SOX11	0	-1.61966512323666	down	NBAtlas
NK cell	ENSG00000186868	MAPT	0	-1.66706049164933	down	NBAtlas
NK cell	ENSG00000168824	NSG1	0	-1.27404196468952	down	NBAtlas
NK cell	ENSG00000136842	TMOD1	0	-1.64322900902842	down	NBAtlas
NK cell	ENSG00000075618	FSCN1	0	-1.20654184986777	down	NBAtlas
NK cell	ENSG00000101210	EEF1A2	0	-1.70817350354565	down	NBAtlas
NK cell	ENSG00000035862	TIMP2	0	-1.18194858612163	down	NBAtlas
NK cell	ENSG00000003147	ICA1	0	-1.70281960696779	down	NBAtlas
NK cell	ENSG00000182985	CADM1	0	-2.18950354067437	down	NBAtlas
NK cell	ENSG00000141698	NT5C3B	0	-1.08523671227552	down	NBAtlas
NK cell	ENSG00000164107	HAND2	0	-1.65753061262069	down	NBAtlas
NK cell	ENSG00000162374	ELAVL4	0	-2.14977568271492	down	NBAtlas
NK cell	ENSG00000092964	DPYSL2	0	-1.3399342987248	down	NBAtlas
NK cell	ENSG00000151914	DST	0	-1.79870291137713	down	NBAtlas
NK cell	ENSG00000139116	KIF21A	0	-1.45181403726641	down	NBAtlas
NK cell	ENSG00000166582	CENPV	0	-1.32274749872608	down	NBAtlas
NK cell	ENSG00000165462	PHOX2A	0	-2.00749291885253	down	NBAtlas
NK cell	ENSG00000237125	HAND2-AS1	0	-1.80746434757277	down	NBAtlas
NK cell	ENSG00000172020	GAP43	0	-1.89078419456233	down	NBAtlas
NK cell	ENSG00000102109	PCSK1N	0	-2.45764323766279	down	NBAtlas
NK cell	ENSG00000133169	BEX1	0	-1.95722583521631	down	NBAtlas
NK cell	ENSG00000196465	MYL6B	0	-1.17239932631509	down	NBAtlas
NK cell	ENSG00000015592	STMN4	0	-1.83969839876208	down	NBAtlas
NK cell	ENSG00000277443	MARCKS	0	-2.20472892946259	down	NBAtlas
NK cell	ENSG00000174469	CNTNAP2	0	-3.3176438658147	down	NBAtlas
NK cell	ENSG00000272398	CD24	0	-1.85354469855427	down	NBAtlas
NK cell	ENSG00000166165	CKB	0	-1.7577819560895	down	NBAtlas
NK cell	ENSG00000108468	CBX1	0	-1.04331844417388	down	NBAtlas
NK cell	ENSG00000196628	TCF4	0	-1.98203637254597	down	NBAtlas
NK cell	ENSG00000176788	BASP1	0	-2.41535543095858	down	NBAtlas
NK cell	ENSG00000089199	CHGB	0	-1.74643347790071	down	NBAtlas
NK cell	ENSG00000105223	PLD3	0	-1.14212589013579	down	NBAtlas
NK cell	ENSG00000102804	TSC22D1	0	-0.979644013394207	down	NBAtlas
NK cell	ENSG00000245870	LINC00682	0	-1.56049957605958	down	NBAtlas
NK cell	ENSG00000114115	RBP1	0	-1.50965171666028	down	NBAtlas
NK cell	ENSG00000140836	ZFHX3	0	-2.00199470442047	down	NBAtlas
NK cell	ENSG00000079462	PAFAH1B3	0	-1.29100037691587	down	NBAtlas
NK cell	ENSG00000100804	PSMB5	0	-1.07354318044191	down	NBAtlas
NK cell	ENSG00000134986	NREP	0	-1.78138470598176	down	NBAtlas
NK cell	ENSG00000131711	MAP1B	0	-2.58711255409471	down	NBAtlas
NK cell	ENSG00000196591	HDAC2	0	-1.07861307099296	down	NBAtlas
NK cell	ENSG00000053438	NNAT	0	-1.25115266568688	down	NBAtlas
NK cell	ENSG00000243449	C4orf48	0	-1.29472247466156	down	NBAtlas
NK cell	ENSG00000133318	RTN3	0	-1.07310371746494	down	NBAtlas
NK cell	ENSG00000137267	TUBB2A	0	-1.52341055769378	down	NBAtlas
NK cell	ENSG00000139970	RTN1	0	-2.34586464750712	down	NBAtlas
NK cell	ENSG00000128245	YWHAH	0	-1.02446293102767	down	NBAtlas
NK cell	ENSG00000166681	BEX3	0	-1.72245203405139	down	NBAtlas
NK cell	ENSG00000154277	UCHL1	0	-2.16136442905512	down	NBAtlas
NK cell	ENSG00000106443	PHF14	0	-1.01973690969905	down	NBAtlas
NK cell	ENSG00000230989	HSBP1	0	-1.09720386460912	down	NBAtlas
NK cell	ENSG00000171735	CAMTA1	0	-1.1845261099832	down	NBAtlas
NK cell	ENSG00000110492	MDK	0	-2.12817752715221	down	NBAtlas
NK cell	ENSG00000115310	RTN4	0	-0.904294823323897	down	NBAtlas
NK cell	ENSG00000159335	PTMS	0	-2.01195023213871	down	NBAtlas
NK cell	ENSG00000110092	CCND1	0	-2.24118945580544	down	NBAtlas
NK cell	ENSG00000149294	NCAM1	0	-1.25067999735021	down	NBAtlas
NK cell	ENSG00000164687	FABP5	0	-1.27426920321836	down	NBAtlas
NK cell	ENSG00000213190	MLLT11	0	-2.04836507808822	down	NBAtlas
NK cell	ENSG00000182670	TTC3	0	-1.24342164534944	down	NBAtlas
NK cell	ENSG00000108953	YWHAE	0	-1.33643540535324	down	NBAtlas
NK cell	ENSG00000175130	MARCKSL1	0	-1.91012813018168	down	NBAtlas
NK cell	ENSG00000124766	SOX4	0	-2.08082800060933	down	NBAtlas
NK cell	ENSG00000089220	PEBP1	0	-1.30300898954932	down	NBAtlas
NK cell	ENSG00000137285	TUBB2B	0	-2.84405595871787	down	NBAtlas
NK cell	ENSG00000214548	MEG3	0	-3.42105534903843	down	NBAtlas
NK cell	ENSG00000189159	JPT1	0	-1.40162258749877	down	NBAtlas
NK cell	ENSG00000122585	NPY	0	-2.71522048497881	down	NBAtlas
NK cell	ENSG00000104435	STMN2	0	-3.13744711978304	down	NBAtlas
NK cell	ENSG00000117632	STMN1	0	-1.85257353097881	down	NBAtlas
NK cell	ENSG00000167552	TUBA1A	0	-2.57113122518733	down	NBAtlas
pDC	ENSG00000239961	LILRA4	0	2.95090594044467	up	NBAtlas
pDC	ENSG00000070031	SCT	0	2.58164591809794	up	NBAtlas
pDC	ENSG00000132465	JCHAIN	0	4.38286328890188	up	NBAtlas
pDC	ENSG00000171611	PTCRA	0	2.3557214661869	up	NBAtlas
pDC	ENSG00000166428	PLD4	0	2.59241193130251	up	NBAtlas
pDC	ENSG00000100453	GZMB	0	4.20771523844823	up	NBAtlas
pDC	ENSG00000269404	SPIB	0	2.36712899682122	up	NBAtlas
pDC	ENSG00000242258	LINC00996	0	2.00976307945691	up	NBAtlas
pDC	ENSG00000170476	MZB1	0	2.50421127945493	up	NBAtlas
pDC	ENSG00000107317	PTGDS	0	4.02697155950724	up	NBAtlas
pDC	ENSG00000099958	DERL3	0	2.03421666569185	up	NBAtlas
pDC	ENSG00000169583	CLIC3	0	2.75073615610236	up	NBAtlas
pDC	ENSG00000140968	IRF8	0	2.99025876009442	up	NBAtlas
pDC	ENSG00000100721	TCL1A	0	2.89170291881617	up	NBAtlas
pDC	ENSG00000198178	CLEC4C	0	1.44352832713779	up	NBAtlas
pDC	ENSG00000185507	IRF7	0	3.60267317459562	up	NBAtlas
pDC	ENSG00000137265	IRF4	0	2.74952254616806	up	NBAtlas
pDC	ENSG00000169508	GPR183	0	4.08434578488549	up	NBAtlas
pDC	ENSG00000169413	RNASE6	0	2.04111013087273	up	NBAtlas
pDC	ENSG00000145287	PLAC8	0	3.36008684747127	up	NBAtlas
pDC	ENSG00000163687	DNASE1L3	0	1.5867131323448	up	NBAtlas
pDC	ENSG00000131401	NAPSB	0	1.88434310735121	up	NBAtlas
pDC	ENSG00000167483	NIBAN3	0	1.41242205379715	up	NBAtlas
pDC	ENSG00000132965	ALOX5AP	0	2.73840355429456	up	NBAtlas
pDC	ENSG00000185291	IL3RA	0	1.83898737733446	up	NBAtlas
pDC	ENSG00000119508	NR4A3	0	2.62386872471555	up	NBAtlas
pDC	ENSG00000197629	MPEG1	0	1.70745319289096	up	NBAtlas
pDC	ENSG00000186818	LILRB4	0	1.62793744857076	up	NBAtlas
pDC	ENSG00000109321	AREG	0	2.70559033166615	up	NBAtlas
pDC	ENSG00000060558	GNA15	0	1.55343081714504	up	NBAtlas
pDC	ENSG00000130775	THEMIS2	0	1.74099471616263	up	NBAtlas
pDC	ENSG00000175857	GAPT	0	1.22803336409277	up	NBAtlas
pDC	ENSG00000138166	DUSP5	0	2.11863375390725	up	NBAtlas
pDC	ENSG00000160602	NEK8	0	1.38358550745084	up	NBAtlas
pDC	ENSG00000158869	FCER1G	0	2.22782669744034	up	NBAtlas
pDC	ENSG00000011600	TYROBP	0	2.22852908367799	up	NBAtlas
pDC	ENSG00000132386	SERPINF1	0	2.6050681361889	up	NBAtlas
pDC	ENSG00000156675	RAB11FIP1	0	2.14681188060302	up	NBAtlas
pDC	ENSG00000072858	SIDT1	0	1.18874761984782	up	NBAtlas
pDC	ENSG00000184709	LRRC26	0	1.45117956786936	up	NBAtlas
pDC	ENSG00000132334	PTPRE	0	1.86504491899983	up	NBAtlas
pDC	ENSG00000256235	SMIM3	0	1.34592770291638	up	NBAtlas
pDC	ENSG00000091490	SEL1L3	0	1.48866323414802	up	NBAtlas
pDC	ENSG00000110077	MS4A6A	0	1.61132245404411	up	NBAtlas
pDC	ENSG00000119655	NPC2	0	2.68435789702339	up	NBAtlas
pDC	ENSG00000168792	ABHD15	0	1.01914557067661	up	NBAtlas
pDC	ENSG00000160593	JAML	0	1.54605932760765	up	NBAtlas
pDC	ENSG00000066827	ZFAT	0	1.19821330258671	up	NBAtlas
pDC	ENSG00000176533	GNG7	0	1.32147878100073	up	NBAtlas
pDC	ENSG00000112149	CD83	0	2.33543831481428	up	NBAtlas
pDC	ENSG00000103257	SLC7A5	0	1.84107060662775	up	NBAtlas
pDC	ENSG00000196735	HLA-DQA1	0	1.78098176857743	up	NBAtlas
pDC	ENSG00000010610	CD4	0	1.4737899202929	up	NBAtlas
pDC	ENSG00000179344	HLA-DQB1	0	1.88227889274868	up	NBAtlas
pDC	ENSG00000145016	RUBCN	0	1.73851670445676	up	NBAtlas
pDC	ENSG00000204287	HLA-DRA	0	2.38898863726692	up	NBAtlas
pDC	ENSG00000125869	LAMP5	0	1.1452299837559	up	NBAtlas
pDC	ENSG00000019582	CD74	0	3.20447262668275	up	NBAtlas
pDC	ENSG00000140030	GPR65	0	1.90566236434811	up	NBAtlas
pDC	ENSG00000181744	DIPK2A	0	1.26603996791027	up	NBAtlas
pDC	ENSG00000115956	PLEK	0	1.42219588272707	up	NBAtlas
pDC	ENSG00000118640	VAMP8	0	2.16214181550411	up	NBAtlas
pDC	ENSG00000167604	NFKBID	0	1.69083298913701	up	NBAtlas
pDC	ENSG00000139370	SLC15A4	0	1.65259800242535	up	NBAtlas
pDC	ENSG00000186810	CXCR3	0	1.08237941324938	up	NBAtlas
pDC	ENSG00000090104	RGS1	0	2.33042343907386	up	NBAtlas
pDC	ENSG00000165168	CYBB	0	1.1849744454382	up	NBAtlas
pDC	ENSG00000231389	HLA-DPA1	0	1.88183985760431	up	NBAtlas
pDC	ENSG00000026297	RNASET2	0	2.34966462699522	up	NBAtlas
pDC	ENSG00000116741	RGS2	0	2.73744545755624	up	NBAtlas
pDC	ENSG00000101057	MYBL2	0	1.8964697876001	up	NBAtlas
pDC	ENSG00000223865	HLA-DPB1	0	1.96604519826119	up	NBAtlas
pDC	ENSG00000204257	HLA-DMA	0	1.50731259319912	up	NBAtlas
pDC	ENSG00000235162	C12orf75	0	2.76210396297028	up	NBAtlas
pDC	ENSG00000188404	SELL	0	1.4922074352389	up	NBAtlas
pDC	ENSG00000081189	MEF2C	0	1.33298502108264	up	NBAtlas
pDC	ENSG00000176485	PLAAT3	0	1.27941997155357	up	NBAtlas
pDC	ENSG00000162144	CYB561A3	0	1.67957513587258	up	NBAtlas
pDC	ENSG00000110876	SELPLG	0	1.16539188139312	up	NBAtlas
pDC	ENSG00000178607	ERN1	0	1.53713811095864	up	NBAtlas
pDC	ENSG00000183087	GAS6	0	1.41196864063791	up	NBAtlas
pDC	ENSG00000125844	RRBP1	0	1.47169145287726	up	NBAtlas
pDC	ENSG00000119866	BCL11A	0	1.94633735349708	up	NBAtlas
pDC	ENSG00000054277	OPN3	0	1.26048951560831	up	NBAtlas
pDC	ENSG00000120708	TGFBI	0	1.18895760592994	up	NBAtlas
pDC	ENSG00000162889	MAPKAPK2	0	1.22474362137265	up	NBAtlas
pDC	ENSG00000152492	CCDC50	0	2.25882848484191	up	NBAtlas
pDC	ENSG00000116017	ARID3A	0	1.43076920310364	up	NBAtlas
pDC	ENSG00000196126	HLA-DRB1	0	1.8509114492195	up	NBAtlas
pDC	ENSG00000113580	NR3C1	0	1.93530397984915	up	NBAtlas
pDC	ENSG00000102007	PLP2	0	2.06210061164228	up	NBAtlas
pDC	ENSG00000105939	ZC3HAV1	0	2.00950749174381	up	NBAtlas
pDC	ENSG00000242574	HLA-DMB	0	1.10392565938591	up	NBAtlas
pDC	ENSG00000211592	IGKC	0	1.13198704208652	up	NBAtlas
pDC	ENSG00000139278	GLIPR1	0	1.26942747415813	up	NBAtlas
pDC	ENSG00000211899	IGHM	0	0.786060471501469	up	NBAtlas
pDC	ENSG00000198467	TPM2	0	1.55499812679433	up	NBAtlas
pDC	ENSG00000144136	SLC20A1	0	1.65228864998848	up	NBAtlas
pDC	ENSG00000075426	FOSL2	0	1.50436195395869	up	NBAtlas
pDC	ENSG00000168675	LDLRAD4	0	1.63229015817498	up	NBAtlas
pDC	ENSG00000103490	PYCARD	0	1.31789531737597	up	NBAtlas
pDC	ENSG00000130303	BST2	0	1.42103870292481	up	NBAtlas
pDC	ENSG00000198624	CCDC69	0	0.994226736496946	up	NBAtlas
pDC	ENSG00000051108	HERPUD1	0	2.69883994895586	up	NBAtlas
pDC	ENSG00000128016	ZFP36	0	1.82955066009062	up	NBAtlas
pDC	ENSG00000135916	ITM2C	0	2.31984728245674	up	NBAtlas
pDC	ENSG00000111252	SH2B3	0	0.986892870499038	up	NBAtlas
pDC	ENSG00000148154	UGCG	0	1.84229331870092	up	NBAtlas
pDC	ENSG00000101160	CTSZ	0	1.15757500579917	up	NBAtlas
pDC	ENSG00000103056	SMPD3	0	1.26599349625335	up	NBAtlas
pDC	ENSG00000042493	CAPG	0	1.1238210351132	up	NBAtlas
pDC	ENSG00000086062	B4GALT1	0	1.3748408554442	up	NBAtlas
pDC	ENSG00000254087	LYN	0	0.975812919791395	up	NBAtlas
pDC	ENSG00000124762	CDKN1A	0	1.44714566635582	up	NBAtlas
pDC	ENSG00000095794	CREM	0	2.20910667524802	up	NBAtlas
pDC	ENSG00000102096	PIM2	0	1.06775855258775	up	NBAtlas
pDC	ENSG00000184205	TSPYL2	0	1.55480120866584	up	NBAtlas
pDC	ENSG00000164169	PRMT9	0	1.51783695193887	up	NBAtlas
pDC	ENSG00000122862	SRGN	0	1.79383872401998	up	NBAtlas
pDC	ENSG00000227507	LTB	0	1.58398463302358	up	NBAtlas
pDC	ENSG00000107968	MAP3K8	0	1.17257167882956	up	NBAtlas
pDC	ENSG00000175567	UCP2	0	1.67354076066832	up	NBAtlas
pDC	ENSG00000167670	CHAF1A	0	1.19949546089916	up	NBAtlas
pDC	ENSG00000129521	EGLN3	0	1.50935116738497	up	NBAtlas
pDC	ENSG00000104894	CD37	0	1.39203654540468	up	NBAtlas
pDC	ENSG00000130844	ZNF331	0	1.95072815777613	up	NBAtlas
pDC	ENSG00000182372	CLN8	0	1.40784218599128	up	NBAtlas
pDC	ENSG00000106537	TSPAN13	0	1.73761726600722	up	NBAtlas
pDC	ENSG00000198502	HLA-DRB5	0	1.15795472574926	up	NBAtlas
pDC	ENSG00000134107	BHLHE40	0	1.03612352083647	up	NBAtlas
pDC	ENSG00000109861	CTSC	0	1.18099192400253	up	NBAtlas
pDC	ENSG00000198087	CD2AP	0	1.10766719476981	up	NBAtlas
pDC	ENSG00000121966	CXCR4	0	1.81721189559345	up	NBAtlas
pDC	ENSG00000051523	CYBA	0	2.05831766828706	up	NBAtlas
pDC	ENSG00000070501	POLB	0	1.28046430080899	up	NBAtlas
pDC	ENSG00000163131	CTSS	0	1.02699250504274	up	NBAtlas
pDC	ENSG00000130592	LSP1	0	1.20554648874559	up	NBAtlas
pDC	ENSG00000153234	NR4A2	0	1.4485985938741	up	NBAtlas
pDC	ENSG00000104870	FCGRT	0	1.03324890472984	up	NBAtlas
pDC	ENSG00000025708	TYMP	0	1.16219834380875	up	NBAtlas
pDC	ENSG00000172175	MALT1	0	1.07939638190363	up	NBAtlas
pDC	ENSG00000076604	TRAF4	0	1.43660049494301	up	NBAtlas
pDC	ENSG00000092820	EZR	0	1.69502293531358	up	NBAtlas
pDC	ENSG00000163162	RNF149	0	1.27154155086131	up	NBAtlas
pDC	ENSG00000162924	REL	0	1.55023655462046	up	NBAtlas
pDC	ENSG00000143384	MCL1	0	1.90777316074929	up	NBAtlas
pDC	ENSG00000139597	N4BP2L1	0	1.34415570098891	up	NBAtlas
pDC	ENSG00000168209	DDIT4	0	1.51225029479825	up	NBAtlas
pDC	ENSG00000163644	PPM1K	3.52094702544255e-299	1.29834267502762	up	NBAtlas
pDC	ENSG00000137161	CNPY3	0	1.47480740818888	up	NBAtlas
pDC	ENSG00000166963	MAP1A	2.97515576248844e-281	1.2467383156582	up	NBAtlas
pDC	ENSG00000030582	GRN	0	1.34110326921283	up	NBAtlas
pDC	ENSG00000110031	LPXN	0	0.85958429532845	up	NBAtlas
pDC	ENSG00000130429	ARPC1B	0	1.40075155884335	up	NBAtlas
pDC	ENSG00000159388	BTG2	5.53545822048217e-286	1.77380206853848	up	NBAtlas
pDC	ENSG00000106803	SEC61B	0	2.3660669657452	up	NBAtlas
pDC	ENSG00000119801	YPEL5	0	1.66708969456036	up	NBAtlas
pDC	ENSG00000151131	C12orf45	3.8282863688281e-218	1.28760649025931	up	NBAtlas
pDC	ENSG00000156136	DCK	6.40384367576729e-269	1.17719435427978	up	NBAtlas
pDC	ENSG00000124225	PMEPA1	7.86998260442203e-237	1.22217152551995	up	NBAtlas
pDC	ENSG00000101608	MYL12A	0	1.5691125047028	up	NBAtlas
pDC	ENSG00000173457	PPP1R14B	1.5446527422504e-273	1.75080445533871	up	NBAtlas
pDC	ENSG00000046651	OFD1	8.35286663632225e-229	1.20539092870907	up	NBAtlas
pDC	ENSG00000101439	CST3	0	1.56917479527356	up	NBAtlas
pDC	ENSG00000213654	GPSM3	1.33361363535148e-284	1.01798412469929	up	NBAtlas
pDC	ENSG00000135535	CD164	5.92601345687599e-244	1.3394027525588	up	NBAtlas
pDC	ENSG00000132510	KDM6B	8.99772298933397e-230	1.30121232399017	up	NBAtlas
pDC	ENSG00000087074	PPP1R15A	1.13037655449917e-233	1.4535966137848	up	NBAtlas
pDC	ENSG00000125740	FOSB	2.01277893478174e-237	1.39448415725073	up	NBAtlas
pDC	ENSG00000114902	SPCS1	0	1.74485467311261	up	NBAtlas
pDC	ENSG00000184588	PDE4B	1.30922056036669e-214	1.02261389871429	up	NBAtlas
pDC	ENSG00000120709	FAM53C	1.69849656778323e-189	1.20240350452559	up	NBAtlas
pDC	ENSG00000234745	HLA-B	0	1.25242762651444	up	NBAtlas
pDC	ENSG00000165813	CCDC186	3.56355208245725e-195	1.05537359712549	up	NBAtlas
pDC	ENSG00000108639	SYNGR2	1.22655230204511e-215	0.900908938337516	up	NBAtlas
pDC	ENSG00000110880	CORO1C	7.81556693458527e-221	1.03767935718176	up	NBAtlas
pDC	ENSG00000255112	CHMP1B	8.69091844818176e-156	1.28024316612271	up	NBAtlas
pDC	ENSG00000002586	CD99	6.45235932505038e-251	0.987866214222459	up	NBAtlas
pDC	ENSG00000188042	ARL4C	1.0173389955298e-213	1.4126206543227	up	NBAtlas
pDC	ENSG00000126264	HCST	2.09537051474231e-276	0.847201637215828	up	NBAtlas
pDC	ENSG00000164733	CTSB	3.75171059569789e-281	1.03017684713436	up	NBAtlas
pDC	ENSG00000167797	CDK2AP2	2.77580211284562e-181	1.0610033057766	up	NBAtlas
pDC	ENSG00000123358	NR4A1	6.03157926020404e-179	0.999867558665755	up	NBAtlas
pDC	ENSG00000067167	TRAM1	9.84646585153341e-177	1.00812792338251	up	NBAtlas
pDC	ENSG00000181061	HIGD1A	9.86024573288635e-175	1.03286928643724	up	NBAtlas
